bin_num,bin_typ,stk_hu,mat_cod,stk_qty
PR.28.109.1.08,SA01,NAC000065670,5ACEFFF2D6111EDBAF96651A74EE4D65,8
PR.28.109.1.09,SA01,REC000692666,5ACEFFF2D6111EDBAEC5EF49732FC875,2
PR.28.109.1.10,SA01,REC000692703,5ACEFFF2D6111EDBAEC5EF13C43A490C,2
PR.28.109.1.11,SA01,SHL000018185,5ACEFFF2D6111EDBAF929B95609A0D23,2
PR.28.109.1.12,SA01,00000000006000363326,5ACEFFF2D6111EDBAF965B7DEDC64D6A,2
PR.28.109.1.13,SA01,REC000692665,5ACEFFF2D6111EDBAEC5EF496D7308F0,2
PR.28.109.1.14,SA01,NAC000126680,5ACEFFF2D6111EDBAF9129CAEA404D34,17
PR.28.109.1.15,SA01,NAC000121597,5ACEFFF2D6111EDBAEC5EB89EF4EC8FE,1
PR.28.109.2.02,SA01,NAC000149219,5ACEFFF2D6111EDC9787E172B8729FD6,1
PR.28.109.2.05,SA01,REC000689517,5ACEFFF2D6111EDBAF92958B26A6CCCF,3
PR.28.110.1.01,SA01,REC000701090,5ACEFFF2D6111EDBAEC5EF52C2EFC906,2
PR.28.110.1.02,SA01,REC000701075,5ACEFFF2D6111EDBAEC5EF56E8C0C8AD,2
PR.28.110.1.03,SA01,SHL000017322,5ACEFFF2D6111EDBAF928DCF791E0D4D,1
PR.28.110.1.04,SA01,L00006525338,5ACEFFF2D6111EDBAF9642809A9E4CDA,5
PR.28.110.1.05,SA01,REC000692712,5ACEFFF2D6111EDBAEC5EF3B6DA7C8BA,2
PR.28.110.1.06,SA01,SHL000017371,5ACEFFF2D6111EDBAEC5EFA1F58D08E1,1
PR.28.110.1.07,SA01,NAC000162024,5ACEFFF2D6111EDBAF913293FFF58D0D,30
PR.28.110.1.08,SA01,REC000748497,5ACEFFF2D6111EDBAF9642D5FA1A0D4D,96
PR.28.110.1.09,SA01,REC000166625,5ACEFFF2D6111EDBAEC5EC729568887E,1
PR.28.110.1.10,SA01,REC000748155,5ACEFFF2D6111EDC96A5DAD1AF2CD57D,4
PR.28.110.1.11,SA01,REC000687521,5ACEFFF2D6111EDBAEC5EF5762110883,2
PR.28.110.1.12,SA01,NAC000029470,5ACEFFF2D6111EDBAEC5E6506BCD4911,2
PR.28.110.1.13,SA01,REC000687548,5ACEFFF2D6111EDBAF929346952D8CC4,10
PR.28.110.1.14,SA01,NAC000161636,5ACEFFF2D6111EDBAF966BED61D38CBE,1
PR.28.110.1.15,SA01,REC000689548,5ACEFFF2D6111EDBAF92934584D94D62,10
PR.28.110.2.01,SA01,NAC000084756,5ACEFFF2D6111EDBAF929AFD761D0D6A,10
PR.28.110.2.02,SA01,NAC000132566,5ACEFFF2D6111EDBAF9664E79D37CD81,9
PR.28.110.2.05,SA01,NAC000152010,5ACEFFF2D6111EDD8FD3E07150681B70,1
PR.28.111.1.01,SA01,PAL001946273,5ACEFFF2D6111EEC94D5357FCAA55EE6,1025
PR.28.111.1.02,SA01,NAC000048707,5ACEFFF2D6111EDBAF96692A199CCCBD,1
PR.28.111.1.03,SA01,SHL000018816,5ACEFFF2D6111EDBAF929B7B67364D38,2
PR.28.111.1.04,SA01,SHL000019744,5ACEFFF2D6111EDBAEC5E94935EA8880,4
PR.28.111.1.05,SA01,SHL000018229,5ACEFFF2D6111EDBAEC5ED05BC9208ED,2
PR.28.111.1.06,SA01,NAC000147545,5ACEFFF2D6111EDCA2E85EA7FBDA1E4D,10
PR.28.111.1.07,SA01,00000000006000338087,5ACEFFF2D6111EDBAF96653D88C28D3D,1
PR.28.111.1.08,SA01,SHL000018632,5ACEFFF2D6111EDBAF929A3BC62ECD4B,1
PR.28.111.1.09,SA01,REC000692710,5ACEFFF2D6111EDBAEC5EF6644D9090B,2
PR.28.111.1.10,SA01,NAC000107609,5ACEFFF2D6111EDBAEC5ECFF9F56087E,1
PR.28.111.1.11,SA01,REC000770856,5ACEFFF2D6111EDBAF963F7598954CC2,50
PR.28.111.1.12,SA01,SHL000017354,5ACEFFF2D6111EDBAF96646EFDB4CD47,5
PR.28.111.1.13,SA01,NAC000110463,5ACEFFF2D6111EDBAF9664723D654CDD,1
PR.28.111.1.14,SA01,SHL000017353,5ACEFFF2D6111EDBAF9133B446090D47,1
PR.28.111.1.15,SA01,NAC000160468,5ACEFFF2D6111EDBAF96605B99AB4D51,1
PR.28.111.2.04,SA01,NAC000161031,5ACEFFF2D6111EDBAF9666946B24CD4F,2
PR.28.112.1.01,SA01,REC000740579,5ACEFFF2D6111EDBAF963E5CC7A0CCDA,152
PR.28.112.1.02,SA01,REC000439762,5ACEFFF2D6111EDBAF9296FB0D424D5A,3
PR.28.112.1.03,SA01,REC000741034,5ACEFFF2D6111EDBAF92959D25A74D2B,2
PR.28.112.1.04,SA01,REC000440713,5ACEFFF2D6111EDBAF929E1F0BD4CD5F,3
PR.28.112.1.06,SA01,SHL000017396,5ACEFFF2D6111EDBAEC5EF949BAE0880,1
PR.28.112.1.07,SA01,SHL000019684,5ACEFFF2D6111EDBAF965A52CFCE0CEB,4
PR.28.112.1.08,SA01,SHL000019576,5ACEFFF2D6111EDBAF9122A2E52BCCC8,1
PR.28.112.1.09,SA01,REC000768105,5ACEFFF2D6111EDDB0CE130956008E16,1
PR.28.112.1.10,SA01,REC000772137,5ACEFFF2D6111EDBAF96429ED006CD3D,83
PR.28.112.1.11,SA01,REC000384435,5ACEFFF2D6111EDBAEC5F12925EF8894,3
PR.28.112.1.12,SA01,SHL000010571,5ACEFFF2D6111EDBAF96658475924D5E,1
PR.28.112.1.13,SA01,SHL000019175,5ACEFFF2D6111EDBAF929BA4BE1E0CC6,2
PR.28.112.1.14,SA01,L00006494893,5ACEFFF2D6111EDBAF967099B90C8D1B,4
PR.28.112.1.15,SA01,00000000006000363314,5ACEFFF2D6111EDBAF9653E90AA90CD0,10
PR.28.112.2.01,SA01,REC000638359,5ACEFFF2D6111EDC9BF84A43E5654D72,4
PR.28.112.2.04,SA01,NAC000153166,5ACEFFF2D6111EDBAF965A64E8968D1E,1
PR.28.113.1.01,SA01,REC000692720,5ACEFFF2D6111EDBAEC5F047051548F3,2
PR.28.113.1.02,SA01,SHL000019269,5ACEFFF2D6111EEC94D52B4898CD5ED8,1
PR.28.113.1.03,SA01,SHL000019580,5ACEFFF2D6111EDBAF9133E9E406CD67,1
PR.28.113.1.04,SA01,NAC000120827,5ACEFFF2D6111EDBAF9122B72C310D2B,5
PR.28.113.1.05,SA01,NAC000151532,5ACEFFF2D6111EDBAF96661B2C674D51,3
PR.28.113.1.06,SA01,REC000696746,5ACEFFF2D6111EDBAEC5EF54C7FB88BA,2
PR.28.113.1.07,SA01,NAC000123051,5ACEFFF2D6111EDBAF965A6D61838CF0,1
PR.28.113.1.09,SA01,NAC000153826,5ACEFFF2D6111EDBAEC5EC2C35C748F8,2
PR.28.113.1.10,SA01,NAC000127911,5ACEFFF2D6111EEC94D53486A53D5F27,40
PR.28.113.1.11,SA01,NAC000132078,5ACEFFF2D6111EDBAF9125CAB96F0D3A,37
PR.28.113.1.12,SA01,NAC000107634,5ACEFFF2D6111EEC94D529ED65DB9F4F,1
PR.28.113.1.13,SA01,NAC000112348,5ACEFFF2D6111EDBAEC5ECE92385490C,1
PR.28.113.1.14,SA01,NAC000155514,5ACEFFF2D6111EEC89FD31808732C19F,12
PR.28.113.1.15,SA01,SHL000019176,5ACEFFF2D6111EDBAF929B4244F64D6A,2
PR.28.114.1.01,SA01,NAC000120124,5ACEFFF2D6111EDBAF9122A2E52BCCC8,2
PR.28.114.1.02,SA01,00000000006000340186,5ACEFFF2D6111EDBAF9665DD28274D02,1
PR.28.114.1.03,SA01,REC000751827,5ACEFFF2D6111EDBAF905A2713454CD0,1
PR.28.114.1.04,SA01,SHL000017418,5ACEFFF2D6111EDBAF905664CC024D36,1
PR.28.114.1.05,SA01,00000000006000320369,5ACEFFF2D6111EDBAF9667D807B30CEF,2
PR.28.114.1.06,SA01,REC000686945,5ACEFFF2D6111EDBAEC5EF38BC418875,2
PR.28.114.1.07,SA01,REC000661373,5ACEFFF2D6111EDC9BF8472F98A14CD5,20
PR.28.114.1.08,SA01,SHL000019016,5ACEFFF2D6111EDBAF929B63164E0D10,2
PR.28.114.1.09,SA01,SHL000016480,5ACEFFF2D6111EDBAF90589D5EA48D45,1
PR.28.114.1.10,SA01,REC000701057,5ACEFFF2D6111EDBAEC5ED42D48BC912,2
PR.28.114.1.11,SA01,REC000739620,5ACEFFF2D6111EDBAF96425C46D68CC9,23
PR.28.114.1.12,SA01,REC000432291,5ACEFFF2D6111EDBAF9298ADC0674D62,1
PR.28.114.1.13,SA01,REC000600877,5ACEFFF2D6111EDBAF911DE0DD524D66,116
PR.28.114.1.14,SA01,NAC000165749,5ACEFFF2D6111EDBAF9143373C800CC4,1
PR.28.114.1.15,SA01,SHL000019488,5ACEFFF2D6111EDBAF965A849EA00CE3,1
PR.28.114.2.01,SA01,SHL000018831,5ACEFFF2D6111EDBAF965C168E770CE3,1
PR.28.114.2.02,SA01,REC000468789,5ACEFFF2D6111EDBAF928D0D97C98D32,4
PR.28.114.2.03,SA01,REC000692564,5ACEFFF2D6111EDBAF929AF99537CCBB,2
PR.28.115.1.01,SA01,SHL000017123,5ACEFFF2D6111EDBAF905A073CC20CD2,1
PR.28.115.1.02,SA01,REC000274092,5ACEFFF2D6111EDBAF9057BE3FF74D67,15
PR.28.115.1.03,SA01,QUA000036586,5ACEFFF2D6111EDBAF9298ABA27FCCCE,1
PR.28.115.1.04,SA01,REC000682258,5ACEFFF2D6111EDBAF9642E7EA5B8CC8,14
PR.28.115.1.05,SA01,SHL000018821,5ACEFFF2D6111EDBAF928E27C9D18CCE,5
PR.28.115.1.06,SA01,QUA000036572,5ACEFFF2D6111EDBAF92944C4A8A8D78,1
PR.28.115.1.07,SA01,SHL000019927,5ACEFFF2D6111EDBAF96535A19D2CD65,35
PR.28.115.1.08,SA01,SHL000016404,5ACEFFF2D6111EDBAF91340024A84D37,1
PR.28.115.1.09,SA01,NAC000127947,5ACEFFF2D6111EDBAF965EA5BAEB0CBB,185
PR.28.115.1.10,SA01,NAC000047039,5ACEFFF2D6111EDBAF9053A7D079CCD5,1
PR.28.115.1.11,SA01,NAC000153358,5ACEFFF2D6111EDBAF966C9868A9CD65,15
PR.28.115.1.12,SA01,SHL000016470,5ACEFFF2D6111EDBAEC5EBAEBE0AC875,1
PR.28.115.1.13,SA01,REC000172931,5ACEFFF2D6111EDBAEC5EBD08791886C,1
PR.28.115.1.14,SA01,00000000006000196438,5ACEFFF2D6111EDBAF9053A663A44D50,5
PR.28.115.1.15,SA01,SHL000018822,5ACEFFF2D6111EDBAF928E34DA610CC1,18
PR.28.115.2.01,SA01,REC000657837,5ACEFFF2D6111EEC94D54646F6E61F89,1
PR.28.116.1.01,SA01,REC000529438,5ACEFFF2D6111EDBAF928F9CFC5E4CCA,37
PR.28.116.1.02,SA01,NAC000119442,5ACEFFF2D6111EDBAF91341ED9A24D6A,1
PR.28.116.1.03,SA01,L00005563044,5ACEFFF2D6111EDBAF904EF2D5814CDD,1
PR.28.116.1.04,SA01,NAC000109390,5ACEFFF2D6111EDBAF965E50A662CD2F,20
PR.28.116.1.05,SA01,REC000692648,5ACEFFF2D6111EDBAEC5EEA34CE64880,2
PR.28.116.1.06,SA01,NAC000153190,5ACEFFF2D6111EDBAF91237BA41E8D4D,3
PR.28.116.1.07,SA01,SHL000017611,5ACEFFF2D6111EDBAEC5EBAEAEB708E2,2
PR.28.116.1.08,SA01,REC000695970,5ACEFFF2D6111EDBAF914460FFF74CC4,60
PR.28.116.1.09,SA01,SHL000017121,5ACEFFF2D6111EDBAEC5EFB55F84490B,2
PR.28.116.1.10,SA01,L00006703964,5ACEFFF2D6111EDBAEC5E6044A634879,1
PR.28.116.1.11,SA01,REC000508714,5ACEFFF2D6111EDBAF9294A50220CD4D,1
PR.28.116.1.12,SA01,REC000303811,5ACEFFF2D6111EDBAEC5F10DE65C0901,1
PR.28.116.1.13,SA01,QUA000038021,5ACEFFF2D6111EDBAF929373D1C9CD4D,1
PR.28.116.1.14,SA01,NAC000124346,5ACEFFF2D6111EDBAF91341ED9A24D6A,1
PR.28.116.1.15,SA01,REC000603184,5ACEFFF2D6111EDBAF964F0B48080D78,1
PR.28.116.2.03,SA01,SHL000018240,5ACEFFF2D6111EDBAEC5ED1EF05F4869,2
PR.28.116.2.04,SA01,SHL000018834,5ACEFFF2D6111EDBAF928E43C82F8CCB,10
PR.28.116.2.05,SA01,REC000581811,5ACEFFF2D6111EDBAF904F2CDD764CDA,10
PR.28.117.1.01,SA01,DEV000022742,5ACEFFF2D6111EDBAF92A546E8F34D16,2
PR.28.117.1.02,SA01,REC000242694,5ACEFFF2D6111EDBAEC5F104078B0911,2
PR.28.117.1.03,SA01,DEV000030356,5ACEFFF2D6111EEC89FFE2784A1881AF,1
PR.28.117.1.04,SA01,NAC000132234,5ACEFFF2D6111EDBAF96551BBFA84CBD,30
PR.28.117.1.05,SA01,REC000741039,5ACEFFF2D6111EDBAEC5F14CFAF5487E,3
PR.28.117.1.06,SA01,QUA000037062,5ACEFFF2D6111EDBAF9297781ACA0CFF,3
PR.28.117.1.07,SA01,NAC000085335,5ACEFFF2D6111EDBAF913423BB4FCD26,3
PR.28.117.1.08,SA01,00000000006000363327,5ACEFFF2D6111EDBAF965BAF1371CD32,1
PR.28.117.1.09,SA01,REC000355380,5ACEFFF2D6111EDBAF9051FCEE7A8D3C,2
PR.28.117.1.10,SA01,REC000526117,5ACEFFF2D6111EDBAF928DBA5C230CC1,1
PR.28.117.1.11,SA01,REC000445011,5ACEFFF2D6111EDBAF929E0126F48D00,3
PR.28.117.1.12,SA01,SHL000019172,5ACEFFF2D6111EDBAF929B3CF9140D78,2
PR.28.117.1.13,SA01,REC000587095,5ACEFFF2D6111EDBAF91279ACE074D1F,71
PR.28.117.1.14,SA01,NAC000145101,5ACEFFF2D6111EDBAF96656CE1F60D62,1
PR.28.117.1.15,SA01,QUA000037087,5ACEFFF2D6111EDBAF929FA319FC0CCA,1
PR.28.117.2.04,SA01,L00006614227,5ACEFFF2D6111EDBAF92A12DCF394CCA,30
PR.28.118.1.01,SA01,SHL000019931,5ACEFFF2D6111EDBAF965D2107D68CC4,5
PR.28.118.1.02,SA01,QUA000036584,5ACEFFF2D6111EDBAF904F66DDE3CD56,1
PR.28.118.1.03,SA01,NAC000111664,5ACEFFF2D6111EDBAF9665AB9B0A8D02,1
PR.28.118.1.04,SA01,QUA000036588,5ACEFFF2D6111EDBAF92955BA5CC0D6A,1
PR.28.118.1.05,SA01,REC000525485,5ACEFFF2D6111EDBAF964CD1D81D0D65,1
PR.28.118.1.07,SA01,NAC000133738,5ACEFFF2D6111EDBAF929A3E4368CD2A,1
PR.28.118.1.08,SA01,NAC000133737,5ACEFFF2D6111EDBAF929A2D87A14D80,1
PR.28.118.1.09,SA01,NAC000130934,5ACEFFF2D6111EDBAF9058F20969CD00,10
PR.28.118.1.10,SA01,NAC000143092,5ACEFFF2D6111EDCACD1BF2314D2D0A8,18
PR.28.118.1.11,SA01,NAC000165447,5ACEFFF2D6111EDD9FC2670AC39A9E91,1
PR.28.118.1.12,SA01,NAC000149475,5ACEFFF2D6111EDBAF929A32A1310D0E,1
PR.28.118.1.13,SA01,REC000459708,5ACEFFF2D6111EDBAF911DD29DD38D29,1
PR.28.118.1.14,SA01,NAC000149476,5ACEFFF2D6111EDBAF929A339F4ECCFF,1
PR.28.118.1.15,SA01,00000000006000232642,5ACEFFF2D6111EDBAF96692695B48D81,1
PR.28.118.2.01,SA01,REC000425894,5ACEFFF2D6111EDBAF90522E63900D2D,1
PR.28.118.2.05,SA01,REC000501858,5ACEFFF2D6111EDBAF9297DCD4A88CCA,1
PR.28.119.1.01,SA01,SHL000014252,5ACEFFF2D6111EDBAF96696E825DCCD7,1
PR.28.119.1.02,SA01,00000000006000363329,5ACEFFF2D6111EDBAF965BCA15718D3B,1
PR.28.119.1.03,SA01,NAC000155109,5ACEFFF2D6111EDBAF96554C2B920CCB,300
PR.28.119.1.04,SA01,SHL000019026,5ACEFFF2D6111EDBAF929A2DF10E0D02,1
PR.28.119.1.05,SA01,NAC000155009,5ACEFFF2D6111EDBAEC5EB489EFEC86D,5
PR.28.119.1.06,SA01,REC000196241,5ACEFFF2D6111EDBAF9051F6CD9C8D6A,1
PR.28.119.1.07,SA01,QUA000031321,5ACEFFF2D6111EDBAF964F2C44B6CD78,3
PR.28.119.1.08,SA01,SHL000016756,5ACEFFF2D6111EDBAF965AF1983E0CEB,1
PR.28.119.1.09,SA01,NAC000126248,5ACEFFF2D6111EDBAF9299A4A6664D23,4
PR.28.119.1.10,SA01,REC000458737,5ACEFFF2D6111EDBAF929FBBCDBD4D3D,1
PR.28.119.1.11,SA01,NAC000126810,5ACEFFF2D6111EDBAF9129B952AE8D02,35
PR.28.119.1.12,SA01,00000000006000171776,5ACEFFF2D6111EDBAF9058F00A184D36,50
PR.28.119.1.13,SA01,NAC000151493,5ACEFFF2D6111EDCB8CFA363C6325CD2,2
PR.28.119.1.14,SA01,SHL000015056,5ACEFFF2D6111EDBAEC5EE29EFF6C8F0,1
PR.28.119.1.15,SA01,NAC000085336,5ACEFFF2D6111EDBAF9133E7C464CD56,1
PR.28.119.2.01,SA01,L00006458015,5ACEFFF2D6111EDBAF929D4E4DB38D2B,5
PR.28.119.2.02,SA01,REC000364084,5ACEFFF2D6111EDBAF9051B7F5638D36,1
PR.28.119.2.04,SA01,REC000589344,5ACEFFF2D6111EEC94D51F4081549ECB,105
PR.28.120.1.01,SA01,SHL000017378,5ACEFFF2D6111EDBAF928DCE34BCCD5F,1
PR.28.120.1.02,SA01,REC000432285,5ACEFFF2D6111EDBAF92952EA647CD20,1
PR.28.120.1.03,SA01,REC000174245,5ACEFFF2D6111EDBAF904FB6F7A94CD7,2
PR.28.120.1.04,SA01,REC000766822,5ACEFFF2D6111EEC94D52A9E75389F07,1
PR.28.120.1.05,SA01,SHL000018823,5ACEFFF2D6111EDBAF928E14399B0D61,2
PR.28.120.1.06,SA01,NAC000153416,5ACEFFF2D6111EDBAF966E9639350D41,1
PR.28.120.1.07,SA01,NAC000127194,5ACEFFF2D6111EDBAF912607A0C80D17,7
PR.28.120.1.08,SA01,NAC000127182,5ACEFFF2D6111EDBAF91261CB6868D39,7
PR.28.120.1.09,SA01,SHL000018953,5ACEFFF2D6111EDBAF9133FDF1550D53,1
PR.28.120.1.10,SA01,SHL000018748,5ACEFFF2D6111EDBAF928E3969618D61,3
PR.28.120.1.11,SA01,NAC000127184,5ACEFFF2D6111EDBAF965ECA6A4F4D5D,65
PR.28.120.1.12,SA01,NAC000128109,5ACEFFF2D6111EDBAF91228A22144D23,1
PR.28.120.1.13,SA01,NAC000126365,5ACEFFF2D6111EDBAF9125B9951BCCC2,7
PR.28.120.1.14,SA01,NAC000130845,5ACEFFF2D6111EDBAF9126079A858D3A,7
PR.28.120.1.15,SA01,00000000006000298326,5ACEFFF2D6111EDBAF965300CA17CD4D,5
PR.28.120.2.04,SA01,REC000682613,5ACEFFF2D6111EDBAF9643FF69634D4B,3
PR.28.120.2.05,SA01,REC000713167,5ACEFFF2D6111EDBAF92911E541CCD5A,1
PR.28.121.1.01,SA01,NAC000153800,5ACEFFF2D6111EEC98B346E16E670F53,1
PR.28.121.1.02,SA01,REC000441239,5ACEFFF2D6111EDBAF9050755142CD3C,6
PR.28.121.1.03,SA01,NAC000121189,5ACEFFF2D6111EDBAF9659AED2D18CBD,1
PR.28.121.1.04,SA01,NAC000112614,5ACEFFF2D6111EDBAF9122DEA30ECD2B,2
PR.28.121.1.05,SA01,NAC000153744,5ACEFFF2D6111EEC89FFEC4A65628231,1
PR.28.121.1.06,SA01,REC000430343,5ACEFFF2D6111EDBAEC5E92A78BF086C,18
PR.28.121.1.07,SA01,REC000251610,5ACEFFF2D6111EDBAF90512F6B4ACD54,2
PR.28.121.1.08,SA01,NAC000110453,5ACEFFF2D6111EDBAF96599DA6904CF2,1
PR.28.121.1.09,SA01,NAC000164851,5ACEFFF2D6111EDBAF96574FB00F8CC4,1
PR.28.121.1.10,SA01,REC000679952,5ACEFFF2D6111EDBAF964DD1FD22CD36,1
PR.28.121.1.11,SA01,NAC000164084,5ACEFFF2D6111EEC98B28827A91F4F51,6
PR.28.121.1.12,SA01,NAC000045104,5ACEFFF2D6111EDBAEC5EBE8D5BDC8ED,1
PR.28.121.1.13,SA01,NAC000144150,5ACEFFF2D6111EDBAF96663E0CA7CD41,1
PR.28.121.1.14,SA01,NAC000161498,5ACEFFF2D6111EDBAF9651E3092C4D69,250
PR.28.121.1.15,SA01,QUA000023554,5ACEFFF2D6111EDBAF9050DD09420D41,3
PR.28.121.2.05,SA01,REC000562780,5ACEFFF2D6111EDBAEC5EB51AD9588F3,2
PR.28.122.1.01,SA01,NAC000166904,5ACEFFF2D6111EDBAF966B6DC10C4D24,30
PR.28.122.1.02,SA01,NAC000113458,5ACEFFF2D6111EDBAEC5EC63EBCA487E,1
PR.28.122.1.03,SA01,PAL001956304,5ACEFFF2D6111EDBAF92974D0A09CD5A,3
PR.28.122.1.04,SA01,SHL000009439,5ACEFFF2D6111EDBAEC5EBB6514188ED,5
PR.28.122.1.05,SA01,NAC000130848,5ACEFFF2D6111EDBAF91264ED626CD13,101
PR.28.122.1.06,SA01,REC000260870,5ACEFFF2D6111EDBAF904FAAEE7FCCC0,1
PR.28.122.1.08,SA01,REC000588822,5ACEFFF2D6111EDBAF9297578D4B0D38,3
PR.28.122.1.09,SA01,NAC000163996,5ACEFFF2D6111EDBAF9123105F5E0CD7,2
PR.28.122.1.10,SA01,SHL000018824,5ACEFFF2D6111EDBAF928E07DD07CD61,3
PR.28.122.1.11,SA01,NAC000131750,5ACEFFF2D6111EDBAF91237F42D68CBB,1
PR.28.122.1.12,SA01,NAC000095434,5ACEFFF2D6111EDBAEC5EB9B1493486C,4
PR.28.122.1.13,SA01,REC000687546,5ACEFFF2D6111EDBAF929FF1C6114CCA,10
PR.28.122.1.14,SA01,NAC000136307,5ACEFFF2D6111EDBAF966519AC14CCC4,2
PR.28.122.1.15,SA01,NAC000136301,5ACEFFF2D6111EEC94D5454B644F9F35,1
PR.28.123.1.01,SA01,NAC000113454,5ACEFFF2D6111EDBAEC5EC64F602C8ED,1
PR.28.123.1.02,SA01,SHL000014847,5ACEFFF2D6111EDBAF96663E19BC8D3D,3
PR.28.123.1.03,SA01,NAC000045106,5ACEFFF2D6111EDBAEC5EC1ACA9D08F6,1
PR.28.123.1.04,SA01,NAC000045107,5ACEFFF2D6111EDBAEC5EC1ACFF84875,1
PR.28.123.1.05,SA01,NAC000045108,5ACEFFF2D6111EDBAEC5EC1F4459C8F3,1
PR.28.123.1.06,SA01,NAC000045109,5ACEFFF2D6111EDBAEC5EC13507188E2,1
PR.28.123.1.07,SA01,NAC000045110,5ACEFFF2D6111EDBAEC5EC248FA38873,1
PR.28.123.1.08,SA01,NAC000045112,5ACEFFF2D6111EDBAEC5EC1AB12DC8BF,1
PR.28.123.1.09,SA01,NAC000045102,5ACEFFF2D6111EDBAEC5EC1B40C20880,1
PR.28.123.1.10,SA01,NAC000045101,5ACEFFF2D6111EDBAEC5EC1ABBB6086D,1
PR.28.123.1.11,SA01,NAC000113457,5ACEFFF2D6111EDBAEC5EC637016C901,1
PR.28.123.1.12,SA01,NAC000126993,5ACEFFF2D6111EDBAF9058DA880E0D03,23
PR.28.123.1.13,SA01,NAC000150718,5ACEFFF2D6111EDBAF96596F09B50CD0,1
PR.28.123.1.14,SA01,SHL000018825,5ACEFFF2D6111EDBAF928E27DEDE4D4D,3
PR.28.123.1.15,SA01,NAC000117635,5ACEFFF2D6111EDBAF91341B6B388D69,2
PR.28.123.2.02,SA01,QUA000038656,5ACEFFF2D6111EDBAF9671B224FE4D56,20
PR.28.123.2.03,SA01,REC000755707,5ACEFFF2D6111EEC89FCC3A13AF74199,10
PR.28.123.2.05,SA01,NAC000117747,5ACEFFF2D6111EEC97CF100A8633C791,5
PR.28.124.1.01,SA01,PAL001865655,5ACEFFF2D6111EDBAF928FAAFC1A8D5A,3
PR.28.124.1.02,SA01,NAC000121491,5ACEFFF2D6111EDBAF96599DA6904CF2,1
PR.28.124.1.03,SA01,NAC000121586,5ACEFFF2D6111EDBAEC5EC5C193DC8F8,1
PR.28.124.1.04,SA01,NAC000121585,5ACEFFF2D6111EDBAEC5EC5D5D0408FE,1
PR.28.124.1.05,SA01,NAC000112347,5ACEFFF2D6111EDBAF9665F270AC8D1C,1
PR.28.124.1.06,SA01,NAC000123440,5ACEFFF2D6111EDBAF96647E99268CBB,1
PR.28.124.1.07,SA01,REC000755564,5ACEFFF2D6111EDBAF964050C18B4D41,34
PR.28.124.1.08,SA01,NAC000165162,5ACEFFF2D6111EDBAF92A6546C984D0F,6
PR.28.124.1.09,SA01,REC000765866,5ACEFFF2D6111EDBAF9653E90AA90CD0,7
PR.28.124.1.10,SA01,NAC000127546,5ACEFFF2D6111EDBAF9123009248CD2B,1
PR.28.124.1.11,SA01,REC000765855,5ACEFFF2D6111EDBAF9654059AC8CCF0,98
PR.28.124.1.12,SA01,NAC000125323,5ACEFFF2D6111EDBAF9652489B600D4B,1
PR.28.124.1.13,SA01,NAC000126307,5ACEFFF2D6111EDBAF9058F6BFD58D23,75
PR.28.124.1.14,SA01,00000000006000338174,5ACEFFF2D6111EDBAEC5EFCFC36F48F3,1
PR.28.124.1.15,SA01,REC000441237,5ACEFFF2D6111EDBAF904F25B3F4CD63,1
PR.28.125.1.01,SA01,REC000761156,5ACEFFF2D6111EDBAF963D9E16964CD2,32
PR.28.125.1.02,SA01,NAC000126308,5ACEFFF2D6111EDBAF9653E70A6F0CEB,110
PR.28.125.1.03,SA01,NAC000126757,5ACEFFF2D6111EDBAF91265B74D48D49,60
PR.28.125.1.04,SA01,NAC000126794,5ACEFFF2D6111EDBAF91265C0CA44D1F,30
PR.28.125.1.05,SA01,NAC000126675,5ACEFFF2D6111EDBAF966AE7E6A80D28,10
PR.28.125.1.06,SA01,REC000757685,5ACEFFF2D6111EDBAF964095F1588D47,90
PR.28.125.1.07,SA01,L00003863051,5ACEFFF2D6111EDBAF92939278470D4B,10
PR.28.125.1.08,SA01,NAC000126688,5ACEFFF2D6111EDBAF966ADE93D34CC5,10
PR.28.125.1.09,SA01,NAC000126746,5ACEFFF2D6111EDBAF91264683524D38,11
PR.28.125.1.10,SA01,NAC000126380,5ACEFFF2D6111EEC89FF98A9B79681AC,25
PR.28.125.1.11,SA01,NAC000126369,5ACEFFF2D6111EDBAF9125F4F0AF4D39,4
PR.28.125.1.12,SA01,NAC000154133,5ACEFFF2D6111EDD8EB6CFB5FB5689AC,1
PR.28.125.1.13,SA01,NAC000126366,5ACEFFF2D6111EDBAF9129BFBBE34CCD,44
PR.28.125.1.14,SA01,SHL000018874,5ACEFFF2D6111EDBAF965BEC8F1B8CE3,1
PR.28.125.1.15,SA01,SHL000019747,5ACEFFF2D6111EDBAF929A507B098D6A,1
PR.28.125.2.01,SA01,REC000777949,5ACEFFF2D6111EED88CDF5261B9CD414,20
PR.28.125.2.02,SA01,QUA000038655,5ACEFFF2D6111EEE80C2E009B1998CE8,29
PR.28.126.1.01,SA01,NAC000126354,5ACEFFF2D6111EDBAF9125C9529ECD2A,7
PR.28.126.1.02,SA01,NAC000099789,5ACEFFF2D6111EDBAF967AE697A20CBE,2
PR.28.126.1.03,SA01,NAC000163745,5ACEFFF2D6111EDBAF905A049D028D5A,3
PR.28.126.1.04,SA01,NAC000126352,5ACEFFF2D6111EDBAF912664F11A0D26,12
